index,mtx,m,n,nnz,mp16,mp4,mpnz
2514,1670_jan99jac060sc.mtx,20614,20614,127182,1996608,14882816,130234368
2515,0472_n2c6-b9.mtx,306,1470,3060,20736,351232,3133440
2516,1091_bcsstk10.mtx,1086,1086,22070,28288,849408,22599680
2517,0993_n2c6-b4.mtx,3003,1365,15015,77504,1391872,15375360
2518,0858_adder_dcop_07.mtx,1813,1813,11226,239232,1585920,11495424
2519,2322_pli.mtx,22695,22695,1350309,2233920,57603584,1382716416
2520,0871_adder_dcop_67.mtx,1813,1813,11246,239872,1589504,11515904
2521,2226_HTC_336_4438.mtx,226340,226340,904522,5371328,84795136,926230528
2522,2706_af_shell2.mtx,504855,504855,17588875,16142464,432084992,18011008000
2523,0873_adder_dcop_69.mtx,1813,1813,11246,239872,1589504,11515904
2524,0692_fs_760_1.mtx,760,760,5976,38976,374016,6119424
2525,1456_fd18.mtx,16428,16428,63406,512960,6329088,64927744
2526,2068_std1_Jac3_db.mtx,21982,21982,531826,886784,26187776,544589824
2527,1411_c-32.mtx,5975,5975,54471,155776,2576384,55778304
2528,1433_whitaker3.mtx,9800,9800,57978,358336,4767744,59369472
2529,1408_ncvxqp9.mtx,16554,16554,54040,764928,9812992,55336960
2530,1633_scfxm1-2b.mtx,19036,33047,111052,708736,11750656,113717248
2531,2289_EternityII_Etilde.mtx,10054,204304,1170516,11184320,171630336,1198608384
2532,2787_boneS10.mtx,914898,914898,55468422,73515136,1581862144,56799664128
2533,0198_can_96.mtx,96,96,768,1024,49152,786432
2534,2581_para-6.mtx,155924,155924,5416358,46004096,525659392,5546350592
2535,0212_plskz362.mtx,362,362,880,3584,68864,901120
2536,2274_dbir1.mtx,18804,45775,1077025,5043072,68559104,1102873600
2537,2637_Ga19As19H42.mtx,133123,133123,8884839,34325184,504306432,9098075136
2538,0956_lp_ship08l.mtx,778,4363,12882,97216,1640448,13191168
2539,0894_adder_dcop_65.mtx,1813,1813,11246,239872,1589504,11515904
2540,1156_barth.mtx,6691,6691,26439,1135104,5387008,27073536
2541,1081_Franz2.mtx,4032,4480,21504,285888,2795776,22020096
2542,0023_Trec6.mtx,6,15,40,64,1536,40960
2543,0882_adder_dcop_38.mtx,1813,1813,11246,239872,1589504,11515904
2544,2127_bcsstk29.mtx,13992,13992,619488,738496,14955008,634355712
2545,1207_dynamicSoaringProblem_3.mtx,2871,2871,32022,105152,1646080,32790528
2546,2635_atmosmodj.mtx,1270432,1270432,8814880,45144576,560856064,9026437120
2547,0698_bcspwr08.mtx,1624,1624,6050,71936,839680,6195200
2548,0124_dwt_66.mtx,66,66,320,1088,22272,327680
2549,1623_crystm01.mtx,4875,4875,105339,323008,7436032,107867136
2550,1917_n4c6-b5.mtx,51813,20058,310878,1836096,30709504,318339072
2551,0744_jagmesh3.mtx,1089,1089,7361,30272,532224,7537664
2552,0169_lns_131.mtx,131,131,536,2880,48384,548864
2553,0274_lp_bore3d.mtx,233,334,1448,9280,147712,1482752
2554,1575_stufe-10.mtx,24010,24010,92828,822464,10261760,95055872
2555,0925_extr1b.mtx,2836,2836,11404,64832,1216000,11677696
2556,1890_fome13.mtx,48568,97840,285056,16554560,71717376,291897344
2557,1985_g7jac100sc.mtx,29610,29610,384636,5499392,50917120,393867264
2558,1967_bcsstk38.mtx,8032,8032,355460,433920,10610176,363991040
2559,1731_e18.mtx,24617,38602,156466,2815296,24779264,160221184
2560,0683_fpga_dcop_17.mtx,1220,1220,5892,45184,635648,6033408
2561,2467_nxp1.mtx,414604,414604,2656177,76120704,417898240,2719925248
2562,0066_bcsstm22.mtx,138,138,138,576,8960,141312
2563,1342_qpband.mtx,20000,20000,45000,260096,2880000,46080000
2564,0343_lpi_chemcom.mtx,288,744,1590,12352,168192,1628160
2565,0519_mk9-b3.mtx,945,1260,3780,39424,548352,3870720
2566,2199_TSOPF_RS_b162_c4.mtx,20374,20374,812749,663552,19527936,832254976
2567,0834_S80PI_n.mtx,4182,4182,10261,57856,842240,10507264
2568,0448_lns_511.mtx,511,511,2796,12096,263424,2863104
2569,2524_barrier2-4.mtx,113076,113076,3805068,37512576,380007168,3896389632
2570,1069_large.mtx,4282,8617,20635,187136,2296576,21130240
2571,2680_GL7d16.mtx,955128,460261,14488881,916772160,3705957888,14836614144
2572,1386_lp_fit2p.mtx,3000,13525,50284,90048,2398976,51490816
2573,2442_web-Stanford.mtx,281903,281903,2312497,134328000,579368960,2367996928
2574,2488_webbase-1M.mtx,1000005,1000005,3105536,22795648,237231616,3180068864
2575,1028_spaceStation_7.mtx,1134,1134,18252,74240,1132288,18690048
2576,1760_epb2.mtx,25228,25228,175027,719680,12982272,179227648
2577,0126_GD97_a.mtx,84,84,332,2112,60672,339968
2578,0734_rdb1250l.mtx,1250,1250,7300,33856,540928,7475200
2579,1877_rlfddd.mtx,4050,61521,264627,1229440,17045504,270978048
2580,1338_bips98_1450.mtx,11305,11305,44678,469120,4957952,45750272
2581,2018_ch7-9-b3.mtx,105840,17640,423360,2975104,46917632,433520640
2582,2150_rgg_n_2_16_s0.mtx,65536,65536,684254,7705216,146471168,700676096
2583,1554_kineticBatchReactor_8.mtx,8052,8052,85194,466880,6943232,87238656
2584,2455_vsp_msc10848_300sep_100in_1Kout.mtx,21996,21996,2442056,87209728,600443136,2500665344
2585,1954_onetone1.mtx,36057,36057,341088,4663808,50283008,349274112
2586,2146_bibd_17_8.mtx,136,24310,680680,685696,28206848,697016320
2587,2534_cant.mtx,62451,62451,4007383,3992704,118498560,4103560192
2588,2561_s3dkq4m2.mtx,90449,90449,4820891,3238528,103152384,4936592384
2589,1175_stormg2-8.mtx,4409,11322,28553,255744,3279104,29238272
2590,0958_freeFlyingRobot_3.mtx,1718,1718,12922,53056,817920,13232128
2591,1180_n4c5-b7.mtx,3635,4735,29080,173632,2996224,29777920
2592,0548_USAir97.mtx,332,332,4252,22080,485888,4354048
2593,1270_rkat7_mat5.mtx,694,738,38114,69760,2545664,39028736
2594,1631_co9.mtx,10789,22924,109651,1924992,16855040,112282624
2595,0026_kleemin.mtx,8,16,44,64,1280,45056
2596,0678_fpga_dcop_13.mtx,1220,1220,5892,45184,635648,6033408
2597,1296_G27.mtx,2000,2000,39980,923264,9466112,40939520
2598,2052_stat96v4.mtx,3173,63076,491336,1231744,23869952,503128064
2599,1108_G36.mtx,2000,2000,23532,627456,5296128,24096768
2600,0752_lung1.mtx,1650,1650,7419,24320,358656,7597056
2601,2370_av41092.mtx,41092,41092,1683902,7329984,89095168,1724315648
2602,0139_odepb400.mtx,400,400,399,1600,25600,408576
2603,0748_fpga_trans_02.mtx,1220,1220,7382,52800,790784,7559168
2604,1944_usroads.mtx,129164,129164,330870,10513280,75324672,338810880
2605,0008_b1_ss.mtx,7,7,15,64,1024,15360
2606,0701_delaunay_n10.mtx,1024,1024,6112,49088,644608,6258688
2607,2539_Delor338K.mtx,343236,887058,4211599,19115264,201539840,4312677376
2608,0453_lp_agg.mtx,488,615,2862,13632,264704,2930688
2609,0287_oscil_dcop_24.mtx,430,430,1544,14080,171776,1581056
2610,2588_Goodwin_127.mtx,178437,178437,5778545,8052288,262315776,5917230080
2611,1938_shallow_water2.mtx,81920,81920,327680,1310720,20971520,335544320
2612,1304_n2c6-b6.mtx,5715,4945,40005,229760,4058368,40965120
2613,2247_co2010.mtx,201062,201062,974574,40338944,217086720,997963776
2614,0107_wheel_6_1.mtx,83,85,254,2048,41216,260096
2615,0030_cage4.mtx,9,9,49,64,1792,50176
2616,0410_lund_b.mtx,147,147,2441,2688,77568,2499584
2617,2034_rajat15.mtx,37261,37261,443573,4961984,52821248,454218752
2618,2420_TSC_OPF_1047.mtx,8140,8140,2016902,1275712,39296256,2065307648
2619,0515_sherman1.mtx,1000,1000,3750,25408,410624,3840000
2620,0357_shl_0.mtx,663,663,1687,17152,190976,1727488
2621,0214_ch6-6-b1.mtx,450,36,900,3648,83968,921600
2622,2628_GL7d22.mtx,349443,822922,8251000,519733760,2109934848,8449024000
2623,0614_freeFlyingRobot_1.mtx,798,798,5246,25088,383744,5371904
2624,2554_tx2010.mtx,914231,914231,4456272,176566720,971717120,4563222528
2625,2780_ldoor.mtx,952203,952203,46522475,63874240,1248999168,47639014400
2626,2104_TF17.mtx,38132,48630,586218,10586816,104116224,600287232
2627,1370_mimo46x46_system.mtx,13250,13250,48735,411200,3519232,49904640
2628,2339_598a.mtx,110971,110971,1483868,76130176,336682240,1519480832
2629,2158_thermomech_TC.mtx,102158,102158,711558,36422976,159358464,728635392
2630,2269_nemsemm1.mtx,3945,75352,1053986,1175616,28815360,1079281664
2631,0761_mahindas.mtx,1258,1258,7682,32768,503040,7866368
2632,1498_nasa2146.mtx,2146,2146,72250,65856,1918720,73984000
2633,0610_dwt_607.mtx,607,607,5131,21248,351744,5254144
2634,2327_lp_osa_60.mtx,10280,243246,1408073,6661312,119858944,1441866752
2635,0240_saylr1.mtx,238,238,1128,2752,98816,1155072
2636,1128_spaceShuttleEntry_2.mtx,1428,1428,24073,91968,1481216,24650752
2637,0889_adder_dcop_56.mtx,1813,1813,11246,239872,1589504,11515904
2638,1761_t2dah.mtx,11445,11445,176117,438784,8851968,180343808
2639,2670_TSOPF_FS_b300_c3.mtx,84414,84414,13135930,6372416,254131712,13451192320
2640,2724_hugetric-00020.mtx,7122792,7122792,21361554,690971648,3650368256,21874231296
2641,1306_freeFlyingRobot_10.mtx,5218,5218,40080,155136,2609664,41041920
2642,0975_yeast.mtx,2361,2361,13828,375872,2354432,14159872
2643,0810_lp_pilot_we.mtx,722,2928,9265,43392,696320,9487360
2644,0542_nos2.mtx,957,957,4137,11392,183808,4236288
2645,1576_Maragal_5.mtx,4654,3320,93091,745856,8298752,95325184
2646,1087_bcspwr10.mtx,5300,5300,21842,836736,4255488,22366208
2647,1665_vsp_c-30_data_data.mtx,11023,11023,124368,486848,6717440,127352832
2648,1596_delaunay_n14.mtx,16384,16384,98244,850560,10407680,100601856
2649,1943_Chevron1.mtx,37365,37365,330633,1039872,16600832,338568192
2650,2337_TSOPF_RS_b300_c1.mtx,14538,14538,1474325,742656,28332288,1509708800
2651,0412_lp_gfrd_pnc.mtx,616,1160,2445,16768,202240,2503680
2652,0059_GlossGT.mtx,72,72,122,1472,22272,124928
2653,2655_ohne2.mtx,181343,181343,11063545,50741632,824600064,11329070080
2654,2329_ga2010.mtx,291086,291086,1418056,53844288,316432896,1452089344
2655,2510_FEM_3D_thermal2.mtx,147900,147900,3489300,4937600,157996800,3573043200
2656,0272_dwt_198.mtx,198,198,1392,4800,77312,1425408
2657,1511_ch7-6-b4.mtx,15120,12600,75600,665600,9323008,77414400
2658,2828_nlpkkt160.mtx,8345600,8345600,229518112,625154048,10008338432,235026546688
2659,1234_c-26.mtx,4307,4307,34537,192640,2330368,35365888
2660,2272_3D_51448_3D.mtx,51448,51448,1056610,2871360,45432320,1081968640
2661,2837_stokes.mtx,11449533,11449533,349321980,2283754112,26207756544,357705707520
2662,0641_circuit204.mtx,1020,1020,5883,46336,583424,6024192
2663,2119_shar_te2-b2.mtx,200200,17160,600600,6270656,77235456,615014400
2664,1214_plat1919.mtx,1919,1919,32399,103168,2021888,33176576
2665,1399_l30.mtx,2701,16281,52070,170432,2473984,53319680
2666,1699_stokes64s.mtx,12546,12546,140034,498240,7964928,143394816
2667,0221_cis-n4c6-b15.mtx,60,920,960,7424,124672,983040
2668,2350_neos.mtx,479119,515905,1526794,18726400,167508992,1563437056
2669,2598_NACA0015.mtx,1039183,1039183,6229636,214610368,1064638464,6379147264
2670,0490_bibd_81_2.mtx,3240,3240,3240,12992,207360,3317760
2671,2172_brack2.mtx,62631,62631,733118,5508800,72053760,750712832
2672,0844_filter2D.mtx,1668,1668,10750,57280,1685248,11008000
2673,2234_kim1.mtx,38415,38415,933195,1673024,31437568,955591680
2674,2142_Zd_Jac6_db.mtx,22835,22835,663643,1146048,36506112,679570432
2675,0316_oscil_dcop_05.mtx,430,430,1544,14080,171776,1581056
2676,1110_G39.mtx,2000,2000,23556,617856,5267200,24121344
2677,2114_sx-askubuntu.mtx,159316,159316,596933,31498304,143283712,611259392
2678,0136_flower_4_1.mtx,121,129,386,4224,75008,395264
2679,1708_lp_maros_r7.mtx,3136,9408,144848,205056,5386240,148324352
2680,1027_ODLIS.mtx,2909,2909,18246,700480,4062208,18683904
2681,0398_ash292.mtx,292,292,2208,4928,134400,2260992
2682,1244_c-24.mtx,4119,4119,35699,140928,2289664,36555776
2683,2139_g7jac160sc.mtx,47430,47430,656616,9567488,87961600,672374784
2684,1589_as-22july06.mtx,22963,22963,96872,2939072,18838528,99196928
2685,1002_bcsstm37.mtx,25503,25503,15525,105856,1701888,15897600
2686,0368_can_229.mtx,229,229,1777,6208,126464,1819648
2687,0639_fpga_dcop_07.mtx,1220,1220,5855,45184,629760,5995520
2688,1355_Franz4.mtx,6784,5252,46528,225408,3056640,47644672
2689,2573_amazon-2008.mtx,735323,735323,5158388,73663424,579183616,5282189312
2690,1341_nopss_11k.mtx,11685,11685,44941,465024,5011200,46019584
2691,2509_stormG2_1000.mtx,528185,1377306,3459881,31595008,399952128,3542918144
2692,0549_t2dal_e.mtx,4257,4257,4257,17088,272640,4359168
2693,2334_n4c6-b10.mtx,132402,186558,1456422,9842560,157790464,1491376128
2694,1776_nemswrld.mtx,7138,28550,192283,762560,10889216,196897792
2695,0473_str_200.mtx,363,363,3068,17984,218880,3141632
2696,2017_cit-HepPh.mtx,34546,34546,421578,23252992,105054208,431695872
2697,2550_TSOPF_FS_b300_c1.mtx,29214,29214,4400122,2222976,86123520,4505724928
2698,1188_data.mtx,2851,2851,30186,68160,1552640,30910464
2699,0067_lpi_woodinfe.mtx,35,89,140,1024,25344,143360
2700,1691_cavity24.mtx,4562,4562,138187,186880,5005056,141503488
2701,1780_c-50.mtx,22401,22401,193625,1325120,14352640,198272000
2702,0990_lp_pilot_ja.mtx,940,2267,14977,69568,1095680,15336448
2703,0464_wm2.mtx,207,260,2942,6912,150784,3012608
2704,1418_Goodwin_013.mtx,1965,1965,56069,83392,2675712,57414656
2705,2257_dawson5.mtx,51537,51537,1010777,2762624,64759552,1035035648
2706,1071_mk11-b2.mtx,6930,990,20790,135616,2252544,21288960
2707,0159_mycielskian6.mtx,47,47,472,576,26368,483328
2708,2286_denormal.mtx,89400,89400,1156224,3914624,51265024,1183973376
2709,0207_n3c5-b3.mtx,210,120,840,3456,62976,860160
2710,0803_rail_1357.mtx,1357,1357,8985,103232,1048576,9200640
2711,0157_lp_scagr7.mtx,129,185,465,2368,47616,476160
2712,1688_cavity26.mtx,4562,4562,138187,186880,5005056,141503488
2713,0547_TF12.mtx,488,552,4231,23168,502784,4332544
2714,2033_2D_27628_bjtcai.mtx,27628,27628,442898,991296,17895168,453527552
2715,0648_fpga_dcop_50.mtx,1220,1220,5892,45184,635648,6033408
2716,0699_orbitRaising_3.mtx,761,761,6098,24832,361472,6244352
2717,2690_great-britain_osm.mtx,7733822,7733822,16313034,216630784,2054357760,16704546816
2718,1663_c-43.mtx,11125,11125,123675,477568,7083008,126643200
2719,1676_c-46.mtx,14913,14913,130397,626368,8916224,133526528
2720,1440_crack_dual.mtx,20141,20141,60086,941120,8399872,61528064
2721,1003_dynamicSoaringProblem_2.mtx,1591,1591,15588,57984,884224,15962112
2722,2521_IMDB.mtx,428440,896308,3782463,233091776,950599936,3873242112
2723,1913_circuit_4.mtx,80209,80209,307604,3211328,29510400,314986496
2724,0423_GL6_D_6.mtx,469,201,2526,24128,453888,2586624
2725,0294_oscil_dcop_11.mtx,430,430,1544,14080,171776,1581056
2726,0015_Tina_AskCal.mtx,11,11,29,64,2048,29696
2727,2834_uk-2002.mtx,18520486,18520486,298113762,926988480,12866672384,305268492288
2728,0694_bfwb782.mtx,782,782,5982,31168,579584,6125568
2729,1874_jan99jac120.mtx,41374,41374,260202,4206016,30811136,266446848
2730,0097_Maragal_1.mtx,32,14,234,128,7424,239616
2731,2737_delaunay_n22.mtx,4194304,4194304,25165738,221623552,2684418304,25769715712
2732,0154_lpi_ex73a.mtx,193,211,457,3392,55296,467968
2733,0764_epb0.mtx,1794,1794,7764,37312,573952,7950336
2734,0352_lpi_vol1.mtx,323,464,1646,13504,180480,1685504
2735,0789_mhda416.mtx,416,416,8562,4864,272640,8767488
2736,1451_c-35.mtx,6537,6537,62891,363328,3990272,64400384
2737,0924_watt_1.mtx,1856,1856,11360,31616,644096,11632640
2738,0156_GD97_c.mtx,452,452,460,9024,98304,471040
2739,1239_rail_5177.mtx,5177,5177,35185,350720,4160768,36029440
2740,0786_lp_ken_07.mtx,2426,3602,8404,155904,1365760,8605696
2741,0500_nsic.mtx,465,897,3449,27072,410624,3531776
2742,0735_rdb1250.mtx,1250,1250,7300,33856,540928,7475200
2743,1870_a5esindl.mtx,60008,60008,255004,1700096,23361024,261124096
2744,0657_fpga_dcop_31.mtx,1220,1220,5892,45184,635648,6033408
2745,2721_M6.mtx,3501776,3501776,21003872,713242688,3548221184,21507964928
2746,1318_freeFlyingRobot_12.mtx,5578,5578,41940,165696,2706432,42946560
2747,0883_adder_dcop_36.mtx,1813,1813,11246,239872,1589504,11515904
2748,0991_lp_bnl2.mtx,2324,4486,14996,123328,1860608,15355904
2749,0725_lp_ganges.mtx,1309,1706,6937,31296,517376,7103488
2750,1610_lpl3.mtx,10828,33686,100525,941440,10664704,102937600
2751,0821_jagmesh4.mtx,1440,1440,9504,40960,676352,9732096
2752,1832_scfxm1-2r.mtx,37980,65943,221388,1414784,23432448,226701312
2753,1644_psse2.mtx,28634,11028,115262,1364736,12204800,118028288
2754,0539_young1c.mtx,841,841,4089,16576,365824,4187136
2755,0931_photogrammetry.mtx,1388,390,11816,29696,435968,12099584
2756,2011_rail507.mtx,507,63516,409856,2852224,35518720,419692544
2757,2153_nsct.mtx,23003,37563,697738,2612992,38009088,714483712
2758,1947_ckt11752_tr_0.mtx,49702,49702,333029,2605504,28980224,341021696
2759,0995_robot24c1_mat5.mtx,404,302,15118,21184,951296,15480832
2760,1126_lshp3466.mtx,3466,3466,23896,103744,1726720,24469504
2761,1311_mbeause.mtx,496,496,41063,58560,2130176,42048512
2762,0611_netz4504.mtx,1961,1961,5156,50304,687616,5279744
2763,1112_G42.mtx,2000,2000,23558,620224,5264128,24123392
2764,1641_mark3jac040sc.mtx,18289,18289,113435,1604352,16608768,116157440
2765,2678_nd12k.mtx,36000,36000,14220946,8609408,309049344,14562248704
2766,2304_mycielskian13.mtx,6143,6143,1227742,1980416,66506752,1257207808
2767,2095_g7jac140.mtx,41490,41490,565956,8217024,75613440,579538944
2768,2759_3Dspectralwave.mtx,680943,680943,33650589,148476608,3099516416,34458203136
2769,1883_s3rmq4m1.mtx,5489,5489,281111,191488,6294272,287857664
2770,1014_Erdos02.mtx,6927,6927,16944,723200,3996416,17350656
2771,2280_ks2010.mtx,238600,238600,1121798,36401344,235799552,1148721152
2772,0618_bcspwr06.mtx,1454,1454,5300,57280,721920,5427200
2773,0615_lpi_pilot4i.mtx,410,1123,5264,21632,352256,5390336
2774,2687_venturiLevel3.mtx,4026819,4026819,16108474,154489152,2036531968,16495077376
2775,1015_n4c5-b8.mtx,1895,3635,17055,104384,1812480,17464320
2776,2378_fem_filter.mtx,74062,74062,1731206,8971712,156592640,1772754944
2777,1779_mult_dcop_02.mtx,25187,25187,193276,5182400,28925184,197914624
2778,0826_lp_fit1p.mtx,627,1677,9868,14208,361728,10104832
2779,0297_oscil_dcop_13.mtx,430,430,1544,14080,171776,1581056
2780,0280_mycielskian7.mtx,95,95,1510,2048,82432,1546240
2781,1167_bayer08.mtx,3008,3008,27576,82624,1356800,28237824
2782,0296_oscil_dcop_16.mtx,430,430,1544,14080,171776,1581056
2783,0103_GD96_c.mtx,65,65,250,1280,41728,256000
2784,2402_rajat21.mtx,411676,411676,1893370,15710848,192408064,1938810880
2785,0705_GL6_D_8.mtx,544,637,6153,75392,1123840,6300672
2786,2726_as-Skitter.mtx,1696415,1696415,22190596,466538816,3074414336,22723170304
2787,1745_Zhao2.mtx,33861,33861,166453,1095424,15662080,170447872
2788,0556_ch6-6-b5.mtx,720,4320,4320,72896,739328,4423680
2789,2165_pds-60.mtx,99431,336421,719557,31104000,169415936,736826368
2790,2315_n4c6-b7.mtx,163215,104115,1305720,8136448,133765888,1337057280
2791,2472_ct20stif.mtx,52329,52329,2698463,3306944,74742016,2763226112
2792,1449_bips07_1998.mtx,15066,15066,62198,547904,4213504,63690752
2793,2580_para-7.mtx,155924,155924,5416358,46004096,525659392,5546350592
2794,2684_higgs-twitter.mtx,456626,456626,14855842,574600064,3237358080,15212382208
2795,1858_sx-mathoverflow.mtx,24818,24818,239978,10414080,55819520,245737472
2796,2443_Stanford.mtx,281903,281903,2312497,134328000,579368960,2367996928
2797,0458_orbitRaising_1.mtx,442,442,2906,12224,192000,2975744
2798,0511_L.mtx,956,956,3640,37568,484864,3727360
2799,2460_CurlCurl_1.mtx,226451,226451,2472071,9617792,210977024,2531400704
2800,1495_ex18.mtx,5773,5773,71805,199744,3915264,73528320
2801,2692_in-2004.mtx,1382908,1382908,16917053,48791040,712422656,17323062272
2802,2681_kkt_power.mtx,2063494,2063494,14612663,482623808,2674614528,14963366912
2803,2031_cont-201.mtx,80595,80595,438795,2178624,33268736,449326080
2804,0791_lp_scsd8.mtx,397,2750,8584,21312,456192,8790016
2805,0833_M80PI_n.mtx,4182,4182,10261,57856,842240,10507264
2806,0918_adder_dcop_43.mtx,1813,1813,11246,239872,1589504,11515904
2807,2558_ship_001.mtx,34920,34920,4644230,4675648,121597440,4755691520
2808,0233_fs_183_6.mtx,183,183,1069,6976,110080,1094656
2809,1038_spaceStation_11.mtx,1364,1364,18954,88192,1318912,19408896
2810,0967_lp_pilotnov.mtx,975,2446,13331,73920,1074176,13650944
2811,0569_tumorAntiAngiogenesis_4.mtx,455,455,4593,16128,251648,4703232
2812,1990_fxm3_16.mtx,41340,85575,392252,1774272,34799872,401666048
2813,1125_add32.mtx,4960,4960,23884,134656,1780736,24457216
2814,2235_HFE18_96_in.mtx,2372,4096,933343,757568,41035264,955743232
2815,2054_nemeth14.mtx,9506,9506,496144,261696,11728640,508051456
2816,2264_Dubcova2.mtx,65025,65025,1030225,7894464,107091200,1054950400
2817,2505_GaAsH6.mtx,61349,61349,3381809,12637248,201454592,3462972416
2818,2532_barrier2-12.mtx,115625,115625,3897557,38283712,389666048,3991098368
2819,2689_TSOPF_RS_b2383_c1.mtx,38120,38120,16171169,5669632,275887360,16559277056
2820,2810_nlpkkt120.mtx,3542400,3542400,96845792,265118208,4228431872,99170091008
2821,2809_dielFilterV3real.mtx,1102824,1102824,89306020,349296704,6169048576,91449364480
